step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,ref_lin_vel_y_mps,ref_ang_vel_z_radps,contact_FL,contact_FR,contact_RL,contact_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,grf_actual_FL_x_N,grf_actual_FL_y_N,grf_actual_FL_z_N,grf_actual_FR_x_N,grf_actual_FR_y_N,grf_actual_FR_z_N,grf_actual_RL_x_N,grf_actual_RL_y_N,grf_actual_RL_z_N,grf_actual_RR_x_N,grf_actual_RR_y_N,grf_actual_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
4933,9.869999999999965,1.4252438293689031,0.35329752056709346,0.3078975129196372,-0.46020158722313154,0.4194758837094754,0.47199149078211633,0.023766165602976473,0.10038606792664237,-0.8648145757796512,-1.792771297831795,3.838521775433721,-0.5988525350906552,0.9797310621270158,0.5001270297669079,0.0,False,False,False,False,-73.66819492239966,73.6681949905066,147.33638998688073,-0.0,0.0,0.0,-0.0,0.0,0.0,-3.6957749132841284e-09,9.235864310068415e-09,2.2267699981068676e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.121874543075311,-21.33,-20.205082433428586,-21.33,-3.5090870020161073,-33.209935121648435,-3.253933484570225,14.87850527508994,-11.689843814769425,-0.12058773690888618,-1.1316920453905746,-0.01494940410917475,0.0020263579790480435
4934,9.871999999999966,1.425291361700109,0.35349829270294675,0.3061678837680779,-0.46581122987024504,0.42580970776871196,0.4670568102437551,0.012939773818525178,0.10428846043635535,-0.8887102691333981,-0.8017930894686301,3.942614251427888,-0.5560738042638208,0.9821870905046346,0.49528630028099985,0.0,False,False,False,False,-73.66819492239966,73.6681949905066,147.33638998688073,-0.0,0.0,0.0,-0.0,0.0,0.0,-3.6957749132841284e-09,9.235864310068415e-09,2.2267699981068676e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.313080044035162,-21.33,-22.41815392561454,-21.33,-5.174027657165917,-29.885580923470563,-2.889314728365462,10.275765864646786,-8.858096693082729,-0.37267683259331386,-1.14133278926773,-0.0186833735434946,0.002004185982514173
4935,9.873999999999967,1.4253172412477462,0.3537068696238195,0.3043904632298111,-0.4694952702505333,0.43234695460708883,0.4620561691211482,0.006213778396378722,0.09569843587471168,-0.9172509156711126,-0.5420917301430115,4.127363368998491,-0.5098934391353553,0.9846515487611083,0.4903685629425596,0.0,False,False,False,False,73.6681949889599,73.66819499193132,147.33638998923945,-0.0,0.0,0.0,-0.0,0.0,0.0,4.551965206270726e-09,6.15321488769588e-09,1.6042374270164228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23424280242359,-21.33,0.16893758792203606,-18.290512311105662,-6.272965099719198,-23.94028865047316,-3.272594733077335,5.689469970996782,-6.586014606405523,-0.6237250769727889,-1.1526405628423622,-0.021490394611293144,0.006732193985953927
4936,9.875999999999967,1.425329668804539,0.3538982664955689,0.3025559613984689,-0.4727472640069834,0.43923956025706357,0.45692081021755593,-0.0021224370223450343,0.08755942189549278,-0.9427311293613362,-0.2876244164799045,4.3117873789322365,-0.459442913256352,0.9871567727154938,0.4853055801059073,0.0,False,False,False,False,73.6681949889599,73.66819499193132,147.33638998923945,-0.0,0.0,0.0,-0.0,0.0,0.0,4.551965206270726e-09,6.15321488769588e-09,1.6042374270164228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.623078037786946,-21.33,-2.2485464241243425,-15.677302221039552,-8.121653597592076,-20.79210535749052,-3.676784347408528,0.8741594983252433,-3.8384156602505524,-0.8744003767752643,-1.165603697712109,-0.023526568437888862,0.0020250719971954823
4937,9.877999999999968,1.4253254239304942,0.3540733853393599,0.30067049913974625,-0.47557775227504884,0.4464922036812409,0.4516581367309791,-0.011834557718475854,0.07972539949732631,-0.9650275833878456,-0.05185146484075956,4.497633398206073,-0.4044969987744559,0.989697095752378,0.48010379988009766,0.0,False,False,False,False,73.6681949889599,73.66819499193132,147.33638998923945,-0.0,0.0,0.0,-0.0,0.0,0.0,4.551965206270726e-09,6.15321488769588e-09,1.6042374270164228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41411821835065,-21.33,-4.451236026977924,-13.062461116453944,-10.009706699282019,-17.35434098826982,-3.911857764679346,-4.129023743283845,-1.072536014540183,-0.9188091301974138,-1.1884788171290774,-0.024873927428825063,0.002009394986089319
4938,9.879999999999969,1.4253017548150573,0.35423283613835455,0.29874044397297056,-0.4780246726484858,0.4541129468639249,0.4462744263994436,-0.022882736189515335,0.07231393182651537,-0.9838796925621726,0.1682339005904943,4.684017752619928,-0.3446764994665859,0.9922674802314588,0.4747686254114859,0.0,False,False,False,False,73.6681949889599,73.66819499193132,147.33638998923945,-0.0,0.0,0.0,-0.0,0.0,0.0,4.551965206270726e-09,6.15321488769588e-09,1.6042374270164228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114349258556115,-21.33,-6.613490009959538,-10.418082258462942,-11.981704383214561,-13.735118256226915,-4.108827309865552,-9.259693057206597,1.7311093544940261,-0.962657014617735,-1.2118654381895138,-0.025702323758756026,0.0022971739526838064
4939,9.88199999999997,1.4252559893426782,0.3543774640020076,0.2967726845878462,-0.48011919298392947,0.4621086188091663,0.4407776674488679,-0.04019034788009493,0.06279474087460431,-0.9970416171297564,0.3519034618710115,4.931615761577785,-0.2568552554558742,0.9948621654558104,0.46930722532747765,0.0,False,False,False,False,73.6681949889599,73.66819499193132,147.33638998923945,-0.0,0.0,0.0,-0.0,0.0,0.0,4.551965206270726e-09,6.15321488769588e-09,1.6042374270164228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7498676265537725,-21.33,-8.72210607199034,-7.67714522254822,-14.05315548964898,-10.008099776323846,-4.262220062008655,-14.501086634100432,4.586904300306175,-0.9993995495617157,-1.2359412244007335,-0.02610606166814518,0.0021099260193295777
4940,9.88399999999997,1.425175608646918,0.3545030534837568,0.2947786013535867,-0.48194198408389255,0.47061489067478757,0.4351585541321321,-0.0547099359610978,0.054747709346861705,-1.0073052079162692,0.475555065322371,5.150640581158272,-0.14578497698410053,0.9974835359940731,0.4637096024677093,0.0,False,False,False,False,73.6681947784086,73.6681947675559,147.33638959227514,-0.0,0.0,0.0,-0.0,0.0,0.0,15.355118198994758,15.355118192823996,30.710236422228135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33486480884676,-21.33,-10.764637495267227,-8.18501660645766,-15.437554314263805,-3.6080200077847304,-2.797340145338709,-21.33,18.972256486695734,2.4969940855104173,5.708721725026811,6.26399403322766,0.0061130879912525415
4941,9.88599999999997,1.4250661887749958,0.35461254890245053,0.2927639909377541,-0.48358371821283885,0.47960356854829156,0.42949038771518566,-0.06803082693566215,0.04874498357009509,-1.0148489716944342,0.6026088516616497,5.345281411099153,-0.04661254500832809,1.000095881528107,0.4580482810256129,0.0,False,False,False,False,73.6681947784086,73.6681947675559,147.33638959227514,-0.0,0.0,0.0,-0.0,0.0,0.0,15.355118198994758,15.355118192823996,30.710236422228135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918289788439135,-21.33,-13.189932660586269,-6.294278044641846,-17.35694368583645,1.0588421079018144,-2.537171890570952,-21.33,23.590161703113164,2.570504693883735,5.724389470197857,6.285261737906816,0.0020453589968383312
4942,9.887999999999971,1.4249301271211245,0.35471003886959074,0.29073429299436526,-0.4850406178332909,0.48902128989544735,0.4237728323767245,-0.0802567700103157,0.04454638570691334,-1.019575608980306,0.7250583400204801,5.515758390129638,0.040940856237335746,1.002698436911463,0.4523227217544006,0.0,False,False,False,False,73.6681947784086,73.6681947675559,147.33638959227514,-0.0,0.0,0.0,-0.0,0.0,0.0,15.355118198994758,15.355118192823996,30.710236422228135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224299567947353,-21.33,-15.20299740264364,-4.303076977688596,-19.271885241983416,5.759001079356607,-2.1629671269808837,-21.33,28.35412362258974,2.695012526608169,5.792235751765552,6.303894017078381,0.0020246849744580686
4943,9.889999999999972,1.4247696135811039,0.3547991316410046,0.28869514177640465,-0.48632425774244226,0.49881533709719283,0.41800643136090576,-0.09144899577844302,0.041943167565218105,-1.0213900502838258,0.8339886376286721,5.662068349931105,0.11642753658619363,1.0052900261513822,0.4465332723555475,0.0,False,False,False,False,73.6681947784086,73.6681947675559,147.33638959227514,-0.0,0.0,0.0,-0.0,0.0,0.0,15.355118198994758,15.355118192823996,30.710236422228135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8680549965216433,-21.33,-16.858099451054812,-2.067459341205865,-21.22228875141086,10.458364387902508,-1.657278720991137,-21.33,33.2188589354576,2.8087091698606286,5.854110816291885,6.31839149350282,0.0020099450484849513
4944,9.891999999999973,1.424586715589547,0.35488301797613503,0.286652361675837,-0.48746405208284393,0.5089324788216549,0.4121911417876105,-0.10113276931436341,0.04092956102631404,-1.020546729378617,0.9198210965788066,5.7790780251618745,0.18182947411480066,1.0078697336019784,0.44067970237926485,0.0,False,False,False,False,73.6681947784086,73.6681947675559,147.33638959227514,-0.0,0.0,0.0,-0.0,0.0,0.0,15.355118198994758,15.355118192823996,30.710236422228135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.253045501806687,-21.33,-18.199060114499716,0.47806758910898295,-21.33,15.145017353771413,-1.011420320364423,-21.33,38.2417172859867,2.914798157135799,5.910357242996882,6.3288949636112255,0.002012301003560424
4945,9.893999999999973,1.4243844500509184,0.35496487709818764,0.28461126821707977,-0.4885035645747333,0.5193120979710071,0.40633652371087203,-0.11100525405307343,0.040071249005094206,-1.0262648650812183,0.930293322384026,5.85980342651274,0.1975329500762008,1.0104324571138787,0.43477149125812026,0.0,False,False,False,False,1.015982320495823e-08,1.022137041672977e-08,2.6235966288368218e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,4.36829847870534,4.368298478701295,8.73659696148857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379329412328174,-1.0827204799674532,0.9391492503626018,2.1858442579885233,-21.33,22.618202524667748,-4.97555584703625,-13.407681187005291,23.36261654639594,0.2502072389385084,0.8641130959034462,1.788455257656909,0.006170476961415261
4946,9.895999999999974,1.4241624395428123,0.35504501959619783,0.2825587384869173,-0.48962719767189533,0.5298434785230066,0.40037823816509777,-0.12011644702077716,0.04013811941056884,-1.0306159625775053,0.8638494974166571,5.921050873922031,0.20416160730573496,1.0130049987659384,0.4287433643512414,0.0,False,False,False,False,1.015982320495823e-08,1.022137041672977e-08,2.6235966288368218e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,4.36829847870534,4.368298478701295,8.73659696148857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333743939855349,-1.1886821794270472,0.6292143919710251,5.461734249398056,-21.33,27.406160295810402,-4.8445968070758445,-13.363628258413202,23.117663299331042,0.3167752379352593,0.9086456817925435,1.7902887978174895,0.0020307490485720336
4947,9.897999999999975,1.4239222066487707,0.35512529583501895,0.2804975065617623,-0.49099207358505126,0.5404827423883773,0.39431420397226,-0.128456556026674,0.04115191255676004,-1.0335700734884525,0.7139019065783685,5.962267997628815,0.20164487710094497,1.0155862719416169,0.4225926220886119,0.0,False,False,False,False,1.015982320495823e-08,1.022137041672977e-08,2.6235966288368218e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,4.36829847870534,4.368298478701295,8.73659696148857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3081709038864497,-1.131540737533919,0.38041716098009487,9.229570997523087,-21.33,32.05306443455003,-4.725473651108034,-13.245845044604527,22.751361359797396,0.35723269485725617,0.9165364682936352,1.790703199407492,0.002015852020122111
4948,9.899999999999975,1.4236652935367173,0.3552075996601325,0.2784303664147854,-0.4927690438530714,0.551184085124298,0.38814092541740797,-0.13634763828198618,0.042446946951586344,-1.0368684310359653,0.5591583459934222,5.99789062529193,0.19756464043468788,1.0181756857290991,0.4163151126131246,0.0,False,False,False,False,1.015982320495823e-08,1.022137041672977e-08,2.6235966288368218e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,4.36829847870534,4.368298478701295,8.73659696148857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2917332104155537,-1.0874082928394677,0.17719021656531173,9.724811016930438,-21.33,30.921046750953717,-4.5746709834202,-13.220916791139704,22.497112258002048,0.4158770674075317,0.9268882427276277,1.7908740192140815,0.002005726972129196
4949,9.901999999999976,1.4233925982601534,0.35529249355403564,0.2763566295527135,-0.4949722124938898,0.5619337720317321,0.38185350038196697,-0.14393512277114598,0.04392698590344734,-1.0405569071666847,0.4017646385068368,6.029053833880942,0.19247920799518065,1.0207730934962786,0.4099052226967082,0.0,False,False,False,False,1.015982320495823e-08,1.022137041672977e-08,2.6235966288368218e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,4.36829847870534,4.368298478701295,8.73659696148857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285359485220899,-1.0522505763882846,0.012512045107505127,10.370512951270538,-21.33,29.966604571733082,-4.395876688456997,-13.313271945418457,22.365652296315382,0.4939369192455595,0.9395065611954387,1.7907907823630669,0.0020092870108783245
4950,9.903999999999977,1.4231047280146112,0.3553803475258425,0.27427551573838016,-0.49761163924288976,0.5727204673529669,0.3754466589403487,-0.15014412049526185,0.04729921846335276,-1.0383105324644897,0.4319134312178569,6.0924502228177335,0.19666138070629335,1.0233783232177358,0.40335692329257933,0.0,False,False,False,False,9.004588906198815e-09,1.0498001756660987e-08,2.8595900781401057e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.4894648181495995e-08,1.5909410677750202e-08,3.7184209489282694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278543843134897,-1.0263738903395996,-0.11963579216158343,14.46104369996064,-21.33,17.309192401214105,-11.922727282847774,-21.33,30.515720224182356,-0.583293034753365,-1.0677304541595543,-0.01605803354466177,0.006225668010301888
4951,9.905999999999977,1.4228044397736206,0.35547494596276924,0.27219889467345115,-0.5003273091281066,0.5836079954650826,0.3688967457587844,-0.15613971819118044,0.0506086657524507,-1.037446770150219,0.42264502030611684,6.145180729975158,0.19800759849481567,1.0259983050721395,0.39664527980186154,0.0,False,False,False,False,9.004588906198815e-09,1.0498001756660987e-08,2.8595900781401057e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.4894648181495995e-08,1.5909410677750202e-08,3.7184209489282694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271563195268273,-1.0082670059080976,-0.22439045052088216,14.900576027443796,-20.53966097721684,17.732230423143584,-10.82693654785773,-21.33,29.47928801186849,-0.5154050082022469,-1.0510893541881692,-0.015404861013048417,0.0022025180514901876
4952,9.907999999999978,1.4224921603372382,0.35557616329427416,0.2701240011331507,-0.5032002288499537,0.594573912303149,0.36220466765360815,-0.1451351959428198,0.03634726112053975,-0.9637588977176555,0.8598134188423607,6.5691582171989795,0.6368894290847054,1.0286296924305935,0.3897703886266155,0.0,False,False,True,False,9.004588906198815e-09,1.0498001756660987e-08,2.8595900781401057e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.4894648181495995e-08,1.5909410677750202e-08,3.7184209489282694e-08,0.0,0.0,0.0,0.0,0.0,0.0,33.68671464331126,-101.48195238333291,628.331204701006,0.0,0.0,0.0,2.2308483180976952,-1.0050300930179257,-0.30618231301982973,15.639613536086804,-19.82295309977864,18.284809231531693,-9.842978122103274,-21.33,29.038670603617618,-0.501784753544538,-1.0555867560809875,-0.015130111632148516,0.002022319007664919
4953,9.909999999999979,1.4222018899453526,0.35564885781651523,0.2681964833377154,-0.5050643009252713,0.606693084561269,0.3558637785480867,-0.13418549288168216,0.02386186987592341,-0.8955296311985711,1.2752002127002948,6.96056681296275,1.0376298257584362,1.0310804877564388,0.38324016982558645,0.0,False,False,True,False,9.004588906198815e-09,1.0498001756660987e-08,2.8595900781401057e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.4894648181495995e-08,1.5909410677750202e-08,3.7184209489282694e-08,0.0,0.0,0.0,0.0,0.0,0.0,33.495117388640075,-87.64479108767117,578.1623990199967,0.0,0.0,0.0,2.19717666900182,-1.0052908159010192,-0.36870411683428805,15.678259527242979,-19.043709708000403,18.90230985107375,-10.186444188306346,-21.33,29.631448778115384,-0.479243190182104,-1.0580506402918577,-0.014757973199087183,0.0020294450223445892
4954,9.91199999999998,1.4219335189595892,0.3556965815562671,0.26640542407531825,-0.5059808131519841,0.6198780020971726,0.3498402738609703,-0.12379011464711322,0.013204632222570742,-0.8340031690916121,1.6643329956958504,7.317172475042368,1.3966976239969968,1.0333702176678847,0.37702253677602465,0.0,False,False,True,False,9.004588906198815e-09,1.0498001756660987e-08,2.8595900781401057e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.4894648181495995e-08,1.5909410677750202e-08,3.7184209489282694e-08,0.0,0.0,0.0,0.0,0.0,0.0,29.580484414199013,-73.56741201437656,523.6866814034313,0.0,0.0,0.0,2.1269221429938026,-1.1043806147413253,-0.41597666593377347,15.61671753826732,-18.05247229533117,19.51045495368432,-10.554603753668882,-21.33,28.041288095641654,-0.425807803144452,-1.1047859253903736,-0.014366739094239255,0.0020215960103087127
4955,9.91399999999998,1.421685938730295,0.35572299082071224,0.26473741773713505,-0.5060206511177459,0.6340324657143634,0.3440987028122984,-0.11089530135740017,0.0040279830605571,-0.7727881272727406,2.097832901517865,7.650242391985465,1.7499848496027515,1.0355178746487708,0.3710831864729158,0.0,False,False,True,False,1.7902095843436496e-08,1.6471903846084465e-08,5.732790013855395e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.6445863700650756e-06,1.6420842001892358e-06,3.3070298622882885e-06,0.0,0.0,0.0,0.0,0.0,0.0,38.8000312017655,-65.65280714248368,513.4150289923206,0.0,0.0,0.0,2.052753974856568,-1.2002806443247294,-0.449701354625289,15.127846704135855,-12.468964690681231,27.22445920140042,-11.87888499772696,-21.33,33.99861761836806,-0.3787092793347147,-1.146086578375197,-0.013912970791328551,0.005633972003124654
4956,9.91599999999998,1.42146414812758,0.35573104678683337,0.26319184148258956,-0.5050726242026453,0.649114029066868,0.3386720309549305,-0.019018690582243244,0.028425370830730518,-0.5424197097894348,2.1750419870547377,6.317514370141188,1.3684225497780451,1.037516364124713,0.3654583343877061,0.0,False,False,True,False,1.7902095843436496e-08,1.6471903846084465e-08,5.732790013855395e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.6445863700650756e-06,1.6420842001892358e-06,3.3070298622882885e-06,0.0,0.0,0.0,0.0,0.0,0.0,32.60920071354503,-129.98629213710714,659.8955072708725,0.0,0.0,0.0,1.975987912831334,-1.291759418310029,-0.4722146384861263,15.012111268633632,-11.245641299899704,26.915934579249107,-12.131855740010797,-21.33,31.868009368937784,-0.33800069847622094,-1.1823627548689506,-0.01341213184467882,0.0020570209599100053
4957,9.917999999999981,1.4214261107464154,0.3557878975284948,0.2621070020630107,-0.5035735442177351,0.6614985204797486,0.33399366403849484,0.05480008927585964,0.04549631575431394,-0.34099372898506536,2.2366739902596433,5.261248738452361,1.075472771816559,1.039214751968426,0.3606004704533851,0.0,False,False,True,False,1.7902095843436496e-08,1.6471903846084465e-08,5.732790013855395e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.6445863700650756e-06,1.6420842001892358e-06,3.3070298622882885e-06,0.0,0.0,0.0,0.0,0.0,0.0,27.164028449976286,-104.85633407335033,589.4032091031256,0.0,0.0,0.0,1.8850144769712565,-1.384660656879917,-0.4855531201173068,17.914251253301167,-9.311868870820044,27.011255696886174,-12.475735528836339,-21.33,29.395840617764883,-0.3114352814397918,-1.214601043069445,-0.012879918420278398,0.0020541480043902993
4958,9.919999999999982,1.421535710924967,0.35587889016000346,0.26142501460504053,-0.5016050376507568,0.6717558980450207,0.3299427305033995,0.09293100395827086,0.05408059452557633,-0.15120079317882398,2.834945474980285,4.464913160723191,0.6287631397600817,1.0406669897338852,0.3563877333441963,0.0,False,True,True,False,1.7902095843436496e-08,1.6471903846084465e-08,5.732790013855395e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.6445863700650756e-06,1.6420842001892358e-06,3.3070298622882885e-06,0.0,0.0,0.0,-85.37106974969774,-335.7243891995563,413.29396011306875,33.766639498397424,-122.85441371229611,556.6779048667233,0.0,0.0,0.0,1.5528326476868985,-1.3482435603655465,-0.489462197934652,21.33,-7.73147400701593,27.073617905297606,-12.545278631981246,-21.33,26.707489619174638,-0.2757439530107116,-1.063251439104322,-0.011582558253888745,0.00205240398645401
4959,9.921999999999983,1.4217215729328836,0.3559870513490546,0.2611226130186829,-0.4984839474283067,0.6801953093828721,0.3258689209373453,0.11873731157170106,0.05829569706704732,0.016066026013257406,3.4126584103913546,3.846955109073759,0.22401018037119708,1.0421102060720049,0.3521453086448314,0.0,False,True,True,False,1.7902095843436496e-08,1.6471903846084465e-08,5.732790013855395e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,1.6445863700650756e-06,1.6420842001892358e-06,3.3070298622882885e-06,0.0,0.0,0.0,-72.8203370771666,-329.95004795504116,403.65365226385904,25.48326772187219,-103.44797047874708,497.18512686338175,0.0,0.0,0.0,1.2864955251510306,-1.3322473126085712,-0.4880598060446359,21.33,-7.439396822124699,27.80748060165392,-12.661973926273724,-21.33,24.086298668020405,-0.22713649809956363,-0.9510204518116882,-0.010531414792662876,0.0020472219912335277
4960,9.923999999999984,1.421959047556027,0.35610364274318873,0.2611547450707094,-0.49432324608135314,0.6871739488961621,0.3216504224614196,0.13460370353010448,0.06514262421274059,0.14711477555387073,3.530795285281201,3.31993901181909,-0.03651555459743172,1.0435864535719723,0.3477460480308495,0.0,False,True,True,False,2.8730421711292978e-09,-2.2053281129116103e-09,1.3162626732810558e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,31.92054106303233,31.920541045911836,63.84108213090877,0.0,0.0,0.0,-57.623422306790864,-268.1192557200449,326.8338547564585,-1.0332288739808007,-102.84806177256557,371.62714425345905,0.0,0.0,0.0,0.7931893423433072,-1.1998234202219362,-0.4813067555024778,20.005508737428453,-11.551086469532361,10.265683126034373,-3.231667414762529,-21.33,8.63189244986586,7.917322599017613,13.419785683958429,13.038380933933444,0.006030332995578647
4961,9.925999999999984,1.4222282549630874,0.3562339279916142,0.26144897462181715,-0.4899045093213612,0.6929914042097405,0.31749889496985917,0.14773537147209526,0.06884857965966489,0.26086085076166704,3.6121217251473596,2.9099631036494147,-0.2520954725657202,1.0450211335159134,0.3434105858955365,0.0,False,True,True,False,2.8730421711292978e-09,-2.2053281129116103e-09,1.3162626732810558e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,31.92054106303233,31.920541045911836,63.84108213090877,0.0,0.0,0.0,-52.42071329488177,-238.72567589216277,291.3056510718263,22.673908895341388,-69.70653813903421,372.3635374607966,0.0,0.0,0.0,0.36617052374834314,-1.0876095520419389,-0.4712946421998445,21.33,-11.545425662062987,13.259382987354371,-3.7872300714088554,-21.33,9.33012443857941,7.7170322719016005,13.48650583095475,13.054122045849143,0.0020591500215232372
4962,9.927999999999985,1.4225237257060315,0.3563716251509335,0.26197069632334047,-0.4853275330214153,0.6978968051278915,0.3133672137839434,0.164738266477999,0.07796815226742422,0.3485051517533746,3.2231020915251656,2.572130759728374,-0.2621664183748323,1.0464310728806867,0.3390899728829731,0.0,False,True,True,False,2.8730421711292978e-09,-2.2053281129116103e-09,1.3162626732810558e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,31.92054106303233,31.920541045911836,63.84108213090877,0.0,0.0,0.0,-49.04097106260089,-171.4438861628604,284.1045952928895,51.79073340778286,-51.07830151560331,320.44130050050427,0.0,0.0,0.0,0.0683681019896462,-0.9804895796583456,-0.45866763682207,21.33,-11.764099095058134,16.6747328874464,-4.289707977666632,-21.33,10.055522456697393,7.697160261116775,13.657271349311149,13.068084913923489,0.002055527991615236
4963,9.929999999999986,1.4228532022389875,0.3565275614554684,0.26266770662684724,-0.4812861930752623,0.7022081945113499,0.30963443596068263,0.17743714260104562,0.08599102312483418,0.4237325946735407,2.79256394526666,2.3115852865123294,-0.25295243043753385,1.0476895271887712,0.3351815248771464,0.0,False,True,True,False,2.8730421711292978e-09,-2.2053281129116103e-09,1.3162626732810558e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,31.92054106303233,31.920541045911836,63.84108213090877,0.0,0.0,0.0,-55.34369022599914,-139.01837191912315,270.25718870338955,56.84730254063818,-40.416245611078715,286.93143206968443,0.0,0.0,0.0,-0.10580599578974988,-0.7941937104649038,-0.44428665929448524,21.33,-11.335127255665947,18.953267348734403,-4.3828236566290935,-21.33,10.061721014381053,7.666831106166561,13.80334637027875,13.075962528292669,0.0020777250174432993
4964,9.931999999999986,1.4232080765241897,0.35669954350171806,0.2635151718161943,-0.477894221452857,0.7060763648779127,0.3062466886443449,0.18676322200844236,0.09247375695942386,0.48817737084163687,2.3401100211361734,2.1115730886271074,-0.23523715300864306,1.0488190232556183,0.3316303008730222,0.0,False,True,True,False,2.8730421711292978e-09,-2.2053281129116103e-09,1.3162626732810558e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,31.92054106303233,31.920541045911836,63.84108213090877,0.0,0.0,0.0,-57.324610469976705,-113.31583751425549,252.5719015501816,57.503467116970306,-32.35485552587905,258.47642480189853,0.0,0.0,0.0,-0.16763663088677416,-0.6343055568239861,-0.44763648048344656,21.33,-9.474791924021778,21.474238760886387,-4.394463478525837,-21.33,10.075245448115728,7.74472417460242,13.934772990979317,13.074690608392446,0.0020748550305143
